"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"10515","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","85504","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2018-11-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"10516","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","84851","0000000134","Onde OFB","1f","Ecoulement visible faible",6.208363037,47.482414588,2018-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"10517","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","83810","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2018-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"10518","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","82664","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2018-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"10519","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","81466","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2018-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"10520","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","80456","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2018-06-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"10521","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","79954","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2018-05-29,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"10522","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","76405","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2017-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"10523","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","75107","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2017-08-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"10524","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","74156","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2017-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"10525","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","73207","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2017-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"10526","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","72050","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2017-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"10527","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","69454","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2016-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"10528","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","68405","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2016-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"10529","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","68230","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2016-07-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"10530","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","68054","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2016-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"10531","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","67966","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2016-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"10532","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","67545","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2015-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"10533","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","67424","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2015-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"10534","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","67266","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2015-07-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"10535","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","67102","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2015-07-07,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"10536","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","67050","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2015-06-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"10537","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","66803","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2015-05-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"10538","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","65602","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2014-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"10539","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","65101","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2014-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"10540","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","64301","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2014-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"10541","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","63066","0000000134","Onde OFB","1f","Ecoulement visible faible",6.208363037,47.482414588,2014-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"10542","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","62500","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2014-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"10543","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","1200","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2013-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"10544","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","1092","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2013-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"10545","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","923","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2013-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"10546","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","841","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2013-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"10547","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","782","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2013-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"10548","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","597","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2012-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"10549","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","499","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2012-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"10550","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","392","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2012-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"10551","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","391","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"10552","U1044014","Rivière la Linotte à Roche-Sur-Linotte-et-Sorans-Les-Cordiers","70","Haute-Saône","70449","ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée","U1040640","La Linotte","390","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.208363037,47.482414588,2012-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"10553","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","101903","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2025-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"10554","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","100752","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2025-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"10555","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","99508","0000000134","Onde OFB","1f","Ecoulement visible faible",6.021218811,47.357958488,2025-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"10556","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","98843","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2024-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"10557","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","98752","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2024-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"10558","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","98564","0000000134","Onde OFB","2","Ecoulement non visible",6.021218811,47.357958488,2024-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"10559","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","98343","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.021218811,47.357958488,2024-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"10560","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","98225","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.021218811,47.357958488,2024-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"10561","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","98092","0000000134","Onde OFB","1f","Ecoulement visible faible",6.021218811,47.357958488,2023-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"10562","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","97962","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2023-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"10563","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","97788","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2023-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"10564","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","97642","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2023-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"10565","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","97522","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2023-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"10566","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","97395","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2023-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"10567","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","97277","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.021218811,47.357958488,2023-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"10568","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","97082","0000000134","Onde OFB","1f","Ecoulement visible faible",6.021218811,47.357958488,2023-03-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"10569","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","96813","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2022-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"10570","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","96751","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2022-09-14,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"10571","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","96688","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2022-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"10572","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","96575","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2022-08-09,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"10573","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","96479","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2022-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"10574","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","96351","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2022-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"10575","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","96169","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2022-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"10576","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","95948","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2021-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"10577","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","95817","0000000134","Onde OFB","3","Assec",6.021218811,47.357958488,2021-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"10578","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","95673","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.021218811,47.357958488,2021-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"10579","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","95563","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.021218811,47.357958488,2021-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"10580","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","95444","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.021218811,47.357958488,2021-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"10581","U1054011","Ruisseau du Grand Bois à Buthiers","70","Haute-Saône","70109","BUTHIERS","27","Bourgogne-Franche-Comté","06","Rhône-Méditerranée",NA,"Ruisseau du Grand Bois","95315","0000000134","Onde OFB","1f","Ecoulement visible faible",6.021218811,47.357958488,2020-10-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
